586;2010-05-02 17:00:00;30
587;2010-05-02 18:00:00;40
588;2010-05-02 19:00:00;40
589;2010-05-02 20:00:00;20
590;2010-05-02 21:00:00;15
591;2010-05-02 22:00:00;10
592;2010-05-02 23:00:00;10
593;2010-05-03 00:00:00;5
594;2010-05-03 01:00:00;3
595;2010-05-03 02:00:00;0
596;2010-05-03 03:00:00;0
597;2010-05-03 04:00:00;0
598;2010-05-03 05:00:00;5
599;2010-05-03 06:00:00;5
600;2010-05-03 07:00:00;10
601;2010-05-03 08:00:00;10
602;2010-05-03 09:00:00;10
603;2010-05-03 10:00:00;10
604;2010-05-03 11:00:00;10
605;2010-05-03 12:00:00;20
606;2010-05-03 13:00:00;20
607;2010-05-03 14:00:00;20
608;2010-05-03 15:00:00;10
609;2010-05-03 16:00:00;10
610;2010-05-03 17:00:00;30
611;2010-05-03 18:00:00;40
612;2010-05-03 19:00:00;40
613;2010-05-03 20:00:00;20
614;2010-05-03 21:00:00;15
615;2010-05-03 22:00:00;10
616;2010-05-03 23:00:00;10
617;2010-05-04 00:00:00;5
618;2010-05-04 01:00:00;3
619;2010-05-04 02:00:00;0
620;2010-05-04 03:00:00;0
621;2010-05-04 04:00:00;0
622;2010-05-04 05:00:00;5
623;2010-05-04 06:00:00;5
624;2010-05-04 07:00:00;10
625;2010-05-04 08:00:00;10
626;2010-05-04 09:00:00;10
627;2010-05-04 10:00:00;10
628;2010-05-04 11:00:00;10
629;2010-05-04 12:00:00;20
630;2010-05-04 13:00:00;20
631;2010-05-04 14:00:00;20
632;2010-05-04 15:00:00;10
633;2010-05-04 16:00:00;10
634;2010-05-04 17:00:00;30
635;2010-05-04 18:00:00;40
636;2010-05-04 19:00:00;40
637;2010-05-04 20:00:00;20
638;2010-05-04 21:00:00;15
639;2010-05-04 22:00:00;10
640;2010-05-04 23:00:00;10
641;2010-05-05 00:00:00;5
642;2010-05-05 01:00:00;3
643;2010-05-05 02:00:00;0
644;2010-05-05 03:00:00;0
645;2010-05-05 04:00:00;0
646;2010-05-05 05:00:00;5
647;2010-05-05 06:00:00;5
648;2010-05-05 07:00:00;10
649;2010-05-05 08:00:00;10
650;2010-05-05 09:00:00;10
651;2010-05-05 10:00:00;10
652;2010-05-05 11:00:00;10
653;2010-05-05 12:00:00;20
654;2010-05-05 13:00:00;20
655;2010-05-05 14:00:00;20
656;2010-05-05 15:00:00;10
657;2010-05-05 16:00:00;10
658;2010-05-05 17:00:00;30
659;2010-05-05 18:00:00;40
660;2010-05-05 19:00:00;40
661;2010-05-05 20:00:00;20
662;2010-05-05 21:00:00;15
663;2010-05-05 22:00:00;10
664;2010-05-05 23:00:00;10
665;2010-05-06 00:00:00;5
666;2010-05-06 01:00:00;3
667;2010-05-06 02:00:00;0
668;2010-05-06 03:00:00;0
669;2010-05-06 04:00:00;0
670;2010-05-06 05:00:00;5
671;2010-05-06 06:00:00;5
672;2010-05-06 07:00:00;10
673;2010-05-06 08:00:00;10
674;2010-05-06 09:00:00;10
675;2010-05-06 10:00:00;10
676;2010-05-06 11:00:00;10
677;2010-05-06 12:00:00;20
678;2010-05-06 13:00:00;20
679;2010-05-06 14:00:00;20
680;2010-05-06 15:00:00;10
681;2010-05-06 16:00:00;10
682;2010-05-06 17:00:00;30
683;2010-05-06 18:00:00;40
684;2010-05-06 19:00:00;40
685;2010-05-06 20:00:00;20
686;2010-05-06 21:00:00;15
687;2010-05-06 22:00:00;10
688;2010-05-06 23:00:00;10
689;2010-05-07 00:00:00;5
690;2010-05-07 01:00:00;3
691;2010-05-07 02:00:00;0
692;2010-05-07 03:00:00;0
693;2010-05-07 04:00:00;0
694;2010-05-07 05:00:00;5
695;2010-05-07 06:00:00;5
696;2010-05-07 07:00:00;10
697;2010-05-07 08:00:00;10
698;2010-05-07 09:00:00;10
699;2010-05-07 10:00:00;10
700;2010-05-07 11:00:00;10
701;2010-05-07 12:00:00;20
702;2010-05-07 13:00:00;20
703;2010-05-07 14:00:00;20
704;2010-05-07 15:00:00;10
705;2010-05-07 16:00:00;10
706;2010-05-07 17:00:00;30
707;2010-05-07 18:00:00;40
708;2010-05-07 19:00:00;40
709;2010-05-07 20:00:00;20
710;2010-05-07 21:00:00;15
711;2010-05-07 22:00:00;10
712;2010-05-07 23:00:00;10
713;2010-05-08 00:00:00;5
714;2010-05-08 01:00:00;3
715;2010-05-08 02:00:00;0
716;2010-05-08 03:00:00;0
717;2010-05-08 04:00:00;0
718;2010-05-08 05:00:00;5
719;2010-05-08 06:00:00;5
720;2010-05-08 07:00:00;10
721;2010-05-08 08:00:00;10
722;2010-05-08 09:00:00;10
723;2010-05-08 10:00:00;10
724;2010-05-08 11:00:00;10
725;2010-05-08 12:00:00;20
726;2010-05-08 13:00:00;20
727;2010-05-08 14:00:00;20
728;2010-05-08 15:00:00;10
729;2010-05-08 16:00:00;10
730;2010-05-08 17:00:00;30
731;2010-05-08 18:00:00;40
732;2010-05-08 19:00:00;40
733;2010-05-08 20:00:00;20
734;2010-05-08 21:00:00;15
735;2010-05-08 22:00:00;10
736;2010-05-08 23:00:00;10
737;2010-05-09 00:00:00;5
738;2010-05-09 01:00:00;2
